$n_0$,$n_1$,$n_2$,$n_3$,$n_4$,N,k,params_label
0.0,425.0,37313.0,53825.0,1.0,92092.0,4,s27/mu10minus5
24.0,1213.0,10088.0,94526.0,4.0,105861.0,4,s27/mu10minus5
7.0,306.0,23790.0,81148.0,3.0,105254.0,4,s27/mu10minus5
0.0,40.0,89234.0,14685.0,3.0,104096.0,4,s27/mu10minus5
0.0,0.0,56620.0,49830.0,2.0,107396.0,4,s27/mu10minus5
0.0,82.0,28758.0,571.0,0.0,104028.0,4,s27/mu10minus5
0.0,0.0,28928.0,27438.0,2.0,102016.0,4,s27/mu10minus5
0.0,262.0,83703.0,12415.0,2.0,96382.0,4,s27/mu10minus5
0.0,0.0,6511.0,80334.0,2.0,87119.0,4,s27/mu10minus5
0.0,28.0,63421.0,33597.0,2.0,101316.0,4,s27/mu10minus5
0.0,0.0,46047.0,35715.0,0.0,99113.0,4,s27/mu10minus5
0.0,0.0,100339.0,21269.0,3.0,122698.0,4,s27/mu10minus5
0.0,15.0,41610.0,50140.0,3.0,100114.0,4,s27/mu10minus5
0.0,0.0,50779.0,3953.0,3.0,89195.0,4,s27/mu10minus5
0.0,9.0,22423.0,21896.0,2.0,98110.0,4,s27/mu10minus5
0.0,250.0,72488.0,40753.0,3.0,113586.0,4,s27/mu10minus5
0.0,1796.0,64205.0,37663.0,2.0,105174.0,4,s27/mu10minus5
0.0,0.0,55254.0,55599.0,2.0,110855.0,4,s27/mu10minus5
0.0,0.0,74315.0,39762.0,2.0,115000.0,4,s27/mu10minus5
0.0,0.0,33973.0,68479.0,3.0,107901.0,4,s27/mu10minus5
0.0,1501.0,14829.0,96290.0,2.0,112647.0,4,s27/mu10minus5
0.0,0.0,60256.0,9932.0,3.0,90907.0,4,s27/mu10minus5
0.0,103.0,4615.0,96198.0,2.0,117929.0,4,s27/mu10minus5
0.0,962.0,64978.0,34472.0,3.0,120070.0,4,s27/mu10minus5
357.0,2239.0,35838.0,65317.0,2.0,106056.0,4,s27/mu10minus5
0.0,693.0,77632.0,18988.0,2.0,126057.0,4,s27/mu10minus5
0.0,0.0,3960.0,60792.0,1.0,103511.0,4,s27/mu10minus5
0.0,481.0,7106.0,103288.0,0.0,111078.0,4,s27/mu10minus5
0.0,29.0,71434.0,40547.0,2.0,112085.0,4,s27/mu10minus5
0.0,18.0,17179.0,99622.0,2.0,118339.0,4,s27/mu10minus5
0.0,0.0,41622.0,46296.0,2.0,111888.0,4,s27/mu10minus5
0.0,257.0,64038.0,49650.0,1.0,115068.0,4,s27/mu10minus5
0.0,0.0,8631.0,53479.0,3.0,102032.0,4,s27/mu10minus5
0.0,98.0,26767.0,80048.0,2.0,109590.0,4,s27/mu10minus5
0.0,22.0,84308.0,25761.0,4.0,113426.0,4,s27/mu10minus5
0.0,7.0,8850.0,60182.0,4.0,102336.0,4,s27/mu10minus5
0.0,0.0,6126.0,100513.0,3.0,128010.0,4,s27/mu10minus5
0.0,1583.0,40719.0,2958.0,2.0,100558.0,4,s27/mu10minus5
0.0,0.0,2098.0,104503.0,0.0,107255.0,4,s27/mu10minus5
0.0,23.0,63171.0,29759.0,2.0,97379.0,4,s27/mu10minus5
0.0,14.0,55227.0,43912.0,3.0,99668.0,4,s27/mu10minus5
0.0,0.0,15676.0,88094.0,2.0,103836.0,4,s27/mu10minus5
5.0,652.0,34782.0,64624.0,3.0,100172.0,4,s27/mu10minus5
0.0,5610.0,87811.0,8652.0,1.0,102802.0,4,s27/mu10minus5
0.0,390.0,53685.0,53331.0,2.0,107666.0,4,s27/mu10minus5
0.0,0.0,90473.0,9734.0,2.0,106837.0,4,s27/mu10minus5
0.0,228.0,36996.0,58316.0,2.0,103583.0,4,s27/mu10minus5
11.0,1802.0,89807.0,25037.0,2.0,116849.0,4,s27/mu10minus5
0.0,0.0,23112.0,68927.0,2.0,100580.0,4,s27/mu10minus5
111.0,246.0,112128.0,807.0,5.0,113332.0,4,s27/mu10minus5
0.0,17.0,63727.0,50260.0,4.0,114018.0,4,s27/mu10minus5
0.0,32.0,10516.0,93863.0,2.0,116409.0,4,s27/mu10minus5
13.0,42.0,88999.0,6489.0,2.0,95585.0,4,s27/mu10minus5
0.0,17.0,7472.0,101387.0,2.0,109010.0,4,s27/mu10minus5
0.0,43.0,6479.0,98090.0,2.0,104620.0,4,s27/mu10minus5
0.0,80.0,112257.0,1792.0,3.0,117010.0,4,s27/mu10minus5
0.0,445.0,29205.0,78433.0,3.0,110612.0,4,s27/mu10minus5
0.0,232.0,82033.0,32301.0,2.0,114674.0,4,s27/mu10minus5
0.0,0.0,67646.0,26971.0,4.0,94889.0,4,s27/mu10minus5
0.0,0.0,17059.0,93312.0,1.0,110641.0,4,s27/mu10minus5
0.0,0.0,44927.0,47627.0,2.0,113584.0,4,s27/mu10minus5
0.0,0.0,39857.0,44387.0,2.0,95854.0,4,s27/mu10minus5
0.0,0.0,89566.0,9198.0,3.0,103657.0,4,s27/mu10minus5
0.0,0.0,45992.0,35445.0,2.0,94525.0,4,s27/mu10minus5
0.0,0.0,28914.0,56479.0,2.0,117388.0,4,s27/mu10minus5
0.0,0.0,32098.0,58934.0,2.0,114876.0,4,s27/mu10minus5
0.0,290.0,9609.0,94089.0,5.0,106216.0,4,s27/mu10minus5
0.0,0.0,11924.0,71546.0,3.0,109713.0,4,s27/mu10minus5
43.0,2291.0,8169.0,86322.0,2.0,96827.0,4,s27/mu10minus5
0.0,8.0,30799.0,2686.0,1.0,107278.0,4,s27/mu10minus5
0.0,0.0,48833.0,53633.0,2.0,102468.0,4,s27/mu10minus5
0.0,0.0,2669.0,102995.0,2.0,106044.0,4,s27/mu10minus5
0.0,23.0,33136.0,68792.0,3.0,106278.0,4,s27/mu10minus5
0.0,3071.0,84106.0,11851.0,3.0,105780.0,4,s27/mu10minus5
0.0,0.0,15761.0,80416.0,3.0,96181.0,4,s27/mu10minus5
0.0,1117.0,82790.0,2786.0,3.0,106008.0,4,s27/mu10minus5
0.0,53.0,72274.0,9627.0,2.0,101782.0,4,s27/mu10minus5
0.0,0.0,61002.0,32760.0,2.0,105813.0,4,s27/mu10minus5
0.0,0.0,2663.0,88376.0,3.0,91062.0,4,s27/mu10minus5
3.0,109.0,80967.0,5929.0,2.0,104999.0,4,s27/mu10minus5
0.0,0.0,80117.0,19153.0,2.0,99568.0,4,s27/mu10minus5
0.0,2.0,17840.0,95084.0,2.0,116318.0,4,s27/mu10minus5
6.0,2814.0,79721.0,30859.0,3.0,116496.0,4,s27/mu10minus5
0.0,0.0,805.0,98293.0,5.0,104027.0,4,s27/mu10minus5
0.0,964.0,98896.0,13163.0,2.0,113673.0,4,s27/mu10minus5
0.0,0.0,3056.0,98651.0,2.0,111444.0,4,s27/mu10minus5
25.0,636.0,81608.0,20107.0,2.0,102489.0,4,s27/mu10minus5
1.0,808.0,43082.0,54175.0,2.0,99126.0,4,s27/mu10minus5
0.0,120.0,121364.0,1931.0,3.0,124142.0,4,s27/mu10minus5
325.0,200.0,33797.0,58420.0,2.0,116628.0,4,s27/mu10minus5
0.0,0.0,59779.0,37280.0,3.0,109563.0,4,s27/mu10minus5
0.0,80.0,76525.0,36231.0,2.0,113964.0,4,s27/mu10minus5
0.0,23.0,32451.0,69692.0,2.0,105754.0,4,s27/mu10minus5
0.0,80.0,73515.0,25058.0,2.0,98788.0,4,s27/mu10minus5
0.0,8228.0,9474.0,93140.0,2.0,111650.0,4,s27/mu10minus5
0.0,0.0,62079.0,21884.0,2.0,104456.0,4,s27/mu10minus5
0.0,0.0,44833.0,45537.0,2.0,90488.0,4,s27/mu10minus5
0.0,28.0,64254.0,25034.0,1.0,104293.0,4,s27/mu10minus5
0.0,3.0,31417.0,16404.0,2.0,104581.0,4,s27/mu10minus5
0.0,0.0,471.0,106019.0,3.0,106568.0,4,s27/mu10minus5
0.0,0.0,883.0,74658.0,3.0,104085.0,4,s27/mu10minus5
39.0,13839.0,38711.0,20381.0,3.0,98132.0,4,s27/mu10minus5
0.0,0.0,7714.0,112676.0,2.0,122337.0,4,s27/mu10minus5
0.0,60.0,1277.0,67481.0,3.0,99569.0,4,s27/mu10minus5
0.0,16.0,41311.0,66568.0,2.0,114214.0,4,s27/mu10minus5
21.0,758.0,1065.0,23266.0,3.0,114881.0,4,s27/mu10minus5
0.0,0.0,64855.0,43157.0,2.0,108014.0,4,s27/mu10minus5
0.0,175.0,45829.0,65042.0,2.0,112434.0,4,s27/mu10minus5
0.0,0.0,258.0,101111.0,2.0,101580.0,4,s27/mu10minus5
0.0,0.0,2535.0,63327.0,3.0,110638.0,4,s27/mu10minus5
0.0,0.0,11551.0,99465.0,3.0,111019.0,4,s27/mu10minus5
0.0,686.0,57975.0,37797.0,2.0,97058.0,4,s27/mu10minus5
0.0,420.0,92505.0,7855.0,2.0,108660.0,4,s27/mu10minus5
0.0,28.0,43083.0,61455.0,2.0,104805.0,4,s27/mu10minus5
0.0,0.0,42299.0,58990.0,2.0,101302.0,4,s27/mu10minus5
0.0,70.0,35836.0,52979.0,2.0,107245.0,4,s27/mu10minus5
0.0,186.0,85228.0,11928.0,3.0,97367.0,4,s27/mu10minus5
0.0,1449.0,58286.0,3277.0,2.0,107534.0,4,s27/mu10minus5
0.0,99.0,105978.0,1957.0,2.0,124281.0,4,s27/mu10minus5
0.0,0.0,97215.0,12946.0,2.0,110163.0,4,s27/mu10minus5
0.0,0.0,2677.0,101073.0,2.0,105006.0,4,s27/mu10minus5
1323.0,1073.0,61696.0,40696.0,3.0,104864.0,4,s27/mu10minus5
0.0,0.0,7327.0,100840.0,2.0,109712.0,4,s27/mu10minus5
0.0,608.0,88777.0,7183.0,3.0,99656.0,4,s27/mu10minus5
0.0,6594.0,96945.0,7564.0,2.0,111125.0,4,s27/mu10minus5
0.0,3.0,12212.0,90939.0,3.0,105532.0,4,s27/mu10minus5
0.0,8.0,46155.0,43624.0,3.0,102691.0,4,s27/mu10minus5
0.0,0.0,112827.0,15693.0,2.0,131407.0,4,s27/mu10minus5
0.0,41.0,50101.0,50795.0,4.0,105214.0,4,s27/mu10minus5
0.0,1167.0,91656.0,4763.0,1.0,101346.0,4,s27/mu10minus5
0.0,0.0,64627.0,4732.0,2.0,91993.0,4,s27/mu10minus5
0.0,10.0,41312.0,17663.0,2.0,91301.0,4,s27/mu10minus5
0.0,0.0,50048.0,50705.0,3.0,101158.0,4,s27/mu10minus5
0.0,0.0,614.0,103449.0,2.0,108413.0,4,s27/mu10minus5
0.0,0.0,21103.0,83060.0,3.0,104166.0,4,s27/mu10minus5
0.0,0.0,434.0,123394.0,2.0,125450.0,4,s27/mu10minus5
0.0,0.0,5984.0,89503.0,2.0,110126.0,4,s27/mu10minus5
0.0,271.0,38884.0,62928.0,2.0,102224.0,4,s27/mu10minus5
0.0,0.0,28416.0,85074.0,3.0,113493.0,4,s27/mu10minus5
159.0,15444.0,66505.0,563.0,2.0,86867.0,4,s27/mu10minus5
0.0,0.0,20489.0,86016.0,2.0,108578.0,4,s27/mu10minus5
0.0,0.0,15879.0,87825.0,2.0,103863.0,4,s27/mu10minus5
0.0,12.0,31770.0,83406.0,2.0,116532.0,4,s27/mu10minus5
0.0,4.0,68175.0,45817.0,3.0,116657.0,4,s27/mu10minus5
0.0,2329.0,81028.0,11535.0,2.0,95310.0,4,s27/mu10minus5
0.0,109.0,26770.0,24656.0,3.0,118872.0,4,s27/mu10minus5
0.0,0.0,914.0,104974.0,3.0,106100.0,4,s27/mu10minus5
0.0,0.0,99730.0,16090.0,2.0,115822.0,4,s27/mu10minus5
0.0,0.0,79606.0,30369.0,4.0,115668.0,4,s27/mu10minus5
0.0,10.0,56193.0,35876.0,2.0,130352.0,4,s27/mu10minus5
0.0,997.0,57385.0,38311.0,2.0,97930.0,4,s27/mu10minus5
0.0,0.0,1253.0,91798.0,1.0,93059.0,4,s27/mu10minus5
0.0,3.0,108364.0,7593.0,4.0,115987.0,4,s27/mu10minus5
0.0,240.0,22145.0,40405.0,4.0,102189.0,4,s27/mu10minus5
8.0,89.0,46235.0,51100.0,2.0,106021.0,4,s27/mu10minus5
0.0,0.0,11839.0,97934.0,2.0,112165.0,4,s27/mu10minus5
0.0,0.0,4367.0,24314.0,2.0,113328.0,4,s27/mu10minus5
0.0,0.0,81745.0,16244.0,2.0,107263.0,4,s27/mu10minus5
0.0,0.0,83998.0,23605.0,4.0,113192.0,4,s27/mu10minus5
0.0,0.0,2.0,104719.0,4.0,104725.0,4,s27/mu10minus5
0.0,131.0,94294.0,6453.0,2.0,100880.0,4,s27/mu10minus5
0.0,1951.0,23821.0,69668.0,2.0,95460.0,4,s27/mu10minus5
0.0,0.0,5.0,76819.0,3.0,106708.0,4,s27/mu10minus5
0.0,104.0,61688.0,32095.0,3.0,93899.0,4,s27/mu10minus5
0.0,21.0,83806.0,14700.0,3.0,103920.0,4,s27/mu10minus5
0.0,164.0,55615.0,44820.0,2.0,101040.0,4,s27/mu10minus5
0.0,13.0,16326.0,82882.0,2.0,107506.0,4,s27/mu10minus5
0.0,0.0,11837.0,93000.0,2.0,107676.0,4,s27/mu10minus5
0.0,227.0,89089.0,9703.0,4.0,105845.0,4,s27/mu10minus5
0.0,0.0,4959.0,92575.0,5.0,110481.0,4,s27/mu10minus5
0.0,0.0,28610.0,60183.0,2.0,99817.0,4,s27/mu10minus5
0.0,0.0,29431.0,74385.0,3.0,107896.0,4,s27/mu10minus5
0.0,0.0,36409.0,36957.0,2.0,118329.0,4,s27/mu10minus5
0.0,1436.0,56285.0,35546.0,2.0,97967.0,4,s27/mu10minus5
0.0,0.0,8006.0,34905.0,3.0,117035.0,4,s27/mu10minus5
0.0,27.0,73360.0,13641.0,2.0,118288.0,4,s27/mu10minus5
0.0,2.0,33810.0,13258.0,2.0,112817.0,4,s27/mu10minus5
0.0,0.0,36838.0,62729.0,2.0,102533.0,4,s27/mu10minus5
0.0,57.0,39224.0,69724.0,2.0,114482.0,4,s27/mu10minus5
0.0,21.0,21645.0,53243.0,2.0,115825.0,4,s27/mu10minus5
0.0,0.0,11364.0,105220.0,0.0,117285.0,4,s27/mu10minus5
0.0,522.0,86014.0,13783.0,3.0,105430.0,4,s27/mu10minus5
144.0,4164.0,72512.0,35719.0,2.0,112902.0,4,s27/mu10minus5
0.0,0.0,66980.0,41401.0,2.0,108402.0,4,s27/mu10minus5
0.0,14.0,97945.0,12852.0,2.0,111135.0,4,s27/mu10minus5
0.0,300.0,56360.0,12559.0,0.0,118282.0,4,s27/mu10minus5
0.0,0.0,46529.0,55584.0,2.0,104898.0,4,s27/mu10minus5
0.0,163.0,66273.0,43025.0,2.0,111565.0,4,s27/mu10minus5
3.0,1320.0,84521.0,2832.0,3.0,91824.0,4,s27/mu10minus5
0.0,18.0,42814.0,41741.0,2.0,109805.0,4,s27/mu10minus5
0.0,7.0,16320.0,39591.0,4.0,108631.0,4,s27/mu10minus5
0.0,0.0,34878.0,69362.0,2.0,108307.0,4,s27/mu10minus5
0.0,0.0,6531.0,108703.0,2.0,116765.0,4,s27/mu10minus5
0.0,0.0,54570.0,20240.0,2.0,104394.0,4,s27/mu10minus5
0.0,0.0,10600.0,93914.0,3.0,104961.0,4,s27/mu10minus5
0.0,9.0,11665.0,105386.0,4.0,121766.0,4,s27/mu10minus5
0.0,0.0,1384.0,108019.0,2.0,109645.0,4,s27/mu10minus5
0.0,0.0,11257.0,82743.0,4.0,94045.0,4,s27/mu10minus5
0.0,0.0,16966.0,902.0,1.0,116853.0,4,s27/mu10minus5
0.0,644.0,55816.0,30963.0,2.0,100308.0,4,s27/mu10minus5
0.0,3.0,23337.0,77662.0,2.0,101027.0,4,s27/mu10minus5
0.0,23.0,1159.0,90537.0,2.0,102570.0,4,s27/mu10minus5
0.0,54.0,19345.0,83142.0,2.0,111837.0,4,s27/mu10minus5
0.0,30.0,7583.0,96864.0,3.0,114176.0,4,s27/mu10minus5
0.0,19.0,11381.0,95747.0,2.0,109565.0,4,s27/mu10minus5
0.0,3405.0,37855.0,62719.0,1.0,105314.0,4,s27/mu10minus5
0.0,18.0,5509.0,10431.0,2.0,111312.0,4,s27/mu10minus5
0.0,51.0,79807.0,23889.0,0.0,108998.0,4,s27/mu10minus5
0.0,14.0,83317.0,20992.0,3.0,104326.0,4,s27/mu10minus5
0.0,21.0,13060.0,72636.0,2.0,103227.0,4,s27/mu10minus5
0.0,0.0,76998.0,27213.0,4.0,117950.0,4,s27/mu10minus5
0.0,7.0,13995.0,59594.0,3.0,103086.0,4,s27/mu10minus5
0.0,0.0,8471.0,102023.0,1.0,110783.0,4,s27/mu10minus5
0.0,8.0,8365.0,68661.0,4.0,108043.0,4,s27/mu10minus5
0.0,8.0,71678.0,42321.0,2.0,114457.0,4,s27/mu10minus5
0.0,0.0,20782.0,81909.0,2.0,103117.0,4,s27/mu10minus5
0.0,2.0,5639.0,105135.0,1.0,111612.0,4,s27/mu10minus5
0.0,0.0,40150.0,67378.0,4.0,114645.0,4,s27/mu10minus5
0.0,17.0,7335.0,102145.0,2.0,109540.0,4,s27/mu10minus5
0.0,0.0,86726.0,28096.0,4.0,115161.0,4,s27/mu10minus5
0.0,0.0,4177.0,69455.0,2.0,109786.0,4,s27/mu10minus5
0.0,4.0,17379.0,89682.0,2.0,107173.0,4,s27/mu10minus5
0.0,0.0,8049.0,47295.0,0.0,108799.0,4,s27/mu10minus5
0.0,51.0,7078.0,88301.0,1.0,101176.0,4,s27/mu10minus5
0.0,27.0,19320.0,48543.0,3.0,112867.0,4,s27/mu10minus5
0.0,549.0,61502.0,38801.0,3.0,102192.0,4,s27/mu10minus5
0.0,0.0,4944.0,101763.0,2.0,109042.0,4,s27/mu10minus5
0.0,0.0,23890.0,84361.0,2.0,110791.0,4,s27/mu10minus5
0.0,222.0,20789.0,77189.0,2.0,101738.0,4,s27/mu10minus5
0.0,281.0,29980.0,67110.0,2.0,97505.0,4,s27/mu10minus5
0.0,3609.0,88569.0,6271.0,2.0,98801.0,4,s27/mu10minus5
0.0,2716.0,43763.0,12201.0,1.0,105559.0,4,s27/mu10minus5
0.0,3.0,27479.0,47499.0,2.0,112649.0,4,s27/mu10minus5
0.0,1.0,86001.0,15291.0,2.0,101364.0,4,s27/mu10minus5
0.0,42.0,16318.0,38471.0,3.0,87086.0,4,s27/mu10minus5
0.0,10.0,8289.0,99088.0,3.0,107690.0,4,s27/mu10minus5
0.0,0.0,32224.0,14870.0,3.0,118874.0,4,s27/mu10minus5
0.0,89.0,50650.0,42782.0,2.0,97256.0,4,s27/mu10minus5
0.0,112.0,32429.0,24134.0,0.0,109681.0,4,s27/mu10minus5
0.0,0.0,92580.0,15170.0,2.0,107806.0,4,s27/mu10minus5
0.0,0.0,10296.0,80756.0,2.0,104766.0,4,s27/mu10minus5
0.0,114.0,14912.0,88910.0,2.0,106224.0,4,s27/mu10minus5
0.0,0.0,37485.0,49722.0,3.0,92841.0,4,s27/mu10minus5
0.0,0.0,6969.0,92983.0,2.0,100497.0,4,s27/mu10minus5
0.0,0.0,46269.0,43336.0,2.0,90763.0,4,s27/mu10minus5
0.0,41.0,107783.0,8060.0,3.0,115946.0,4,s27/mu10minus5
0.0,9.0,15135.0,72936.0,2.0,115338.0,4,s27/mu10minus5
0.0,82.0,82964.0,3754.0,2.0,90949.0,4,s27/mu10minus5
3.0,0.0,44761.0,43706.0,3.0,99575.0,4,s27/mu10minus5
0.0,85.0,68241.0,6609.0,2.0,93518.0,4,s27/mu10minus5
0.0,66.0,44383.0,58275.0,3.0,102727.0,4,s27/mu10minus5
0.0,0.0,27757.0,71500.0,2.0,107518.0,4,s27/mu10minus5
0.0,63.0,69129.0,37762.0,2.0,111211.0,4,s27/mu10minus5
0.0,0.0,41326.0,24824.0,2.0,95917.0,4,s27/mu10minus5
0.0,0.0,27755.0,68725.0,0.0,99602.0,4,s27/mu10minus5
0.0,0.0,73330.0,18986.0,2.0,92318.0,4,s27/mu10minus5
0.0,0.0,6393.0,79081.0,2.0,104721.0,4,s27/mu10minus5
0.0,9.0,23820.0,59070.0,0.0,104248.0,4,s27/mu10minus5
0.0,0.0,49138.0,42378.0,2.0,94911.0,4,s27/mu10minus5
0.0,0.0,74426.0,30802.0,3.0,113557.0,4,s27/mu10minus5
15.0,4489.0,44110.0,52260.0,2.0,106020.0,4,s27/mu10minus5
22212.0,24124.0,13962.0,34754.0,1.0,95303.0,4,s27/mu10minus5
0.0,55.0,80357.0,23551.0,2.0,104147.0,4,s27/mu10minus5
0.0,76.0,10921.0,86470.0,2.0,98731.0,4,s27/mu10minus5
0.0,1.0,24112.0,98309.0,0.0,123010.0,4,s27/mu10minus5
0.0,3.0,57403.0,16526.0,2.0,106669.0,4,s27/mu10minus5
0.0,0.0,4199.0,112243.0,0.0,116511.0,4,s27/mu10minus5
0.0,35.0,16965.0,87544.0,3.0,104729.0,4,s27/mu10minus5
0.0,9.0,16660.0,39484.0,2.0,97277.0,4,s27/mu10minus5
0.0,0.0,190.0,52044.0,1.0,94108.0,4,s27/mu10minus5
0.0,494.0,51087.0,30998.0,2.0,101019.0,4,s27/mu10minus5
5.0,156.0,76619.0,26088.0,3.0,103267.0,4,s27/mu10minus5
0.0,0.0,12292.0,102800.0,0.0,115595.0,4,s27/mu10minus5
0.0,0.0,68244.0,34553.0,0.0,104282.0,4,s27/mu10minus5
0.0,151.0,51838.0,61236.0,2.0,114086.0,4,s27/mu10minus5
0.0,2544.0,89790.0,11103.0,2.0,104254.0,4,s27/mu10minus5
0.0,37.0,36180.0,51467.0,3.0,104527.0,4,s27/mu10minus5
0.0,23.0,36892.0,52086.0,3.0,113036.0,4,s27/mu10minus5
0.0,0.0,48892.0,66889.0,2.0,121705.0,4,s27/mu10minus5
0.0,1716.0,91327.0,1991.0,2.0,101725.0,4,s27/mu10minus5
0.0,5.0,849.0,49301.0,2.0,103323.0,4,s27/mu10minus5
0.0,8.0,16775.0,36934.0,3.0,111537.0,4,s27/mu10minus5
0.0,29.0,31164.0,40494.0,3.0,109170.0,4,s27/mu10minus5
0.0,0.0,14774.0,68013.0,0.0,110382.0,4,s27/mu10minus5
0.0,0.0,1984.0,88314.0,1.0,107050.0,4,s27/mu10minus5
0.0,40.0,83210.0,27567.0,3.0,118010.0,4,s27/mu10minus5
0.0,0.0,2628.0,87450.0,4.0,98677.0,4,s27/mu10minus5
0.0,748.0,51202.0,11791.0,2.0,104986.0,4,s27/mu10minus5
0.0,40.0,69437.0,42206.0,2.0,117996.0,4,s27/mu10minus5
0.0,0.0,35881.0,41923.0,5.0,104457.0,4,s27/mu10minus5
1.0,308.0,10849.0,85738.0,1.0,97350.0,4,s27/mu10minus5
0.0,4.0,46934.0,64669.0,2.0,112505.0,4,s27/mu10minus5
0.0,0.0,42355.0,65674.0,2.0,110893.0,4,s27/mu10minus5
0.0,0.0,53759.0,14472.0,5.0,123629.0,4,s27/mu10minus5
0.0,507.0,92126.0,9994.0,2.0,103680.0,4,s27/mu10minus5
0.0,0.0,86822.0,16807.0,1.0,103788.0,4,s27/mu10minus5
0.0,52.0,15315.0,87134.0,1.0,102615.0,4,s27/mu10minus5
0.0,14.0,3549.0,9431.0,2.0,111618.0,4,s27/mu10minus5
0.0,7235.0,40653.0,19741.0,2.0,97071.0,4,s27/mu10minus5
0.0,0.0,1635.0,113823.0,2.0,125503.0,4,s27/mu10minus5
0.0,0.0,63601.0,37603.0,2.0,108912.0,4,s27/mu10minus5
1.0,428.0,33099.0,70348.0,3.0,107480.0,4,s27/mu10minus5
0.0,20.0,20891.0,66377.0,2.0,101768.0,4,s27/mu10minus5
0.0,179.0,71134.0,19121.0,4.0,99568.0,4,s27/mu10minus5
0.0,0.0,406.0,113344.0,1.0,113751.0,4,s27/mu10minus5
0.0,80.0,82730.0,19809.0,2.0,108374.0,4,s27/mu10minus5
596.0,6481.0,95111.0,3091.0,3.0,105293.0,4,s27/mu10minus5
0.0,25.0,25405.0,36171.0,1.0,93819.0,4,s27/mu10minus5
0.0,265.0,6753.0,84992.0,1.0,135161.0,4,s27/mu10minus5
13.0,290.0,114081.0,6282.0,2.0,120670.0,4,s27/mu10minus5
0.0,0.0,64951.0,40855.0,2.0,105854.0,4,s27/mu10minus5
0.0,109.0,89298.0,3779.0,3.0,93841.0,4,s27/mu10minus5
0.0,28.0,13414.0,84462.0,4.0,104563.0,4,s27/mu10minus5
0.0,0.0,51887.0,42384.0,2.0,94999.0,4,s27/mu10minus5
0.0,0.0,7369.0,56630.0,2.0,107446.0,4,s27/mu10minus5
0.0,2569.0,74211.0,25075.0,3.0,102015.0,4,s27/mu10minus5
0.0,0.0,21964.0,70456.0,2.0,119078.0,4,s27/mu10minus5
0.0,0.0,22710.0,10983.0,2.0,99468.0,4,s27/mu10minus5
0.0,23.0,15355.0,35347.0,0.0,105785.0,4,s27/mu10minus5
0.0,93.0,67957.0,31660.0,2.0,101400.0,4,s27/mu10minus5
34.0,502.0,78131.0,17495.0,2.0,103780.0,4,s27/mu10minus5
0.0,0.0,36619.0,70553.0,5.0,109667.0,4,s27/mu10minus5
0.0,0.0,93893.0,7648.0,3.0,101624.0,4,s27/mu10minus5
0.0,0.0,58611.0,38146.0,2.0,99283.0,4,s27/mu10minus5
0.0,0.0,83957.0,14306.0,2.0,98339.0,4,s27/mu10minus5
0.0,1493.0,15104.0,93999.0,2.0,111158.0,4,s27/mu10minus5
0.0,30.0,77477.0,31762.0,3.0,109344.0,4,s27/mu10minus5
0.0,0.0,1341.0,102067.0,2.0,108454.0,4,s27/mu10minus5
0.0,3.0,24065.0,88257.0,4.0,112783.0,4,s27/mu10minus5
0.0,0.0,1006.0,19457.0,2.0,101411.0,4,s27/mu10minus5
0.0,0.0,18338.0,56315.0,2.0,103969.0,4,s27/mu10minus5
252.0,6295.0,74160.0,22247.0,2.0,103009.0,4,s27/mu10minus5
0.0,0.0,46218.0,59123.0,2.0,105416.0,4,s27/mu10minus5
0.0,0.0,10724.0,81938.0,2.0,103592.0,4,s27/mu10minus5
0.0,11.0,50053.0,51570.0,2.0,101640.0,4,s27/mu10minus5
0.0,51.0,46.0,101418.0,3.0,101520.0,4,s27/mu10minus5
0.0,0.0,66783.0,35855.0,0.0,102644.0,4,s27/mu10minus5
0.0,2353.0,77540.0,1215.0,5.0,93817.0,4,s27/mu10minus5
0.0,0.0,70657.0,36336.0,2.0,107077.0,4,s27/mu10minus5
0.0,0.0,1915.0,79699.0,2.0,93633.0,4,s27/mu10minus5
0.0,1578.0,98334.0,4986.0,3.0,107308.0,4,s27/mu10minus5
0.0,13.0,23921.0,80241.0,4.0,117909.0,4,s27/mu10minus5
0.0,0.0,15210.0,81942.0,3.0,115719.0,4,s27/mu10minus5
52.0,25854.0,37206.0,37032.0,2.0,100949.0,4,s27/mu10minus5
0.0,4.0,46498.0,53071.0,2.0,103156.0,4,s27/mu10minus5
0.0,3.0,38786.0,70441.0,3.0,109233.0,4,s27/mu10minus5
0.0,0.0,12582.0,74912.0,2.0,102454.0,4,s27/mu10minus5
0.0,43.0,84932.0,9195.0,0.0,117451.0,4,s27/mu10minus5
0.0,13.0,31337.0,55562.0,2.0,112787.0,4,s27/mu10minus5
0.0,56.0,15963.0,61369.0,2.0,110763.0,4,s27/mu10minus5
0.0,3.0,28608.0,78235.0,2.0,119122.0,4,s27/mu10minus5
0.0,0.0,12865.0,88461.0,2.0,101368.0,4,s27/mu10minus5
0.0,2.0,9199.0,88869.0,2.0,98293.0,4,s27/mu10minus5
0.0,511.0,86443.0,3010.0,2.0,105765.0,4,s27/mu10minus5
9.0,2854.0,71432.0,27742.0,3.0,102040.0,4,s27/mu10minus5
0.0,21.0,38943.0,55150.0,2.0,101142.0,4,s27/mu10minus5
0.0,12.0,37996.0,41761.0,2.0,90063.0,4,s27/mu10minus5
